"blueWins","blueKills","blueDeaths","blueAssists","blueEliteMonsters","blueTowersDestroyed","blueTotalGold","blueAvgLevel","blueGoldDiff","blueExperienceDiff","blueCSPerMin","blueGoldPerMin","redKills","redDeaths","redAssists","redEliteMonsters","redTowersDestroyed","redTotalGold","redAvgLevel","redGoldDiff","redExperienceDiff","redCSPerMin","redGoldPerMin"
0,4,7,5,1,0,14717,6.4,-3025,-1823,20.5,1471.7,7,4,5,1,0,17742,7,3025,1823,21.1,1774.2
0,4,7,3,0,0,16213,7.2,-3035,188,20.8,1621.3,7,4,5,2,0,19248,7,3035,-188,21.7,1924.8
0,8,8,11,0,0,16922,7,118,-532,19.1,1692.2,8,8,12,1,0,16804,7,-118,532,19.3,1680.4
0,7,5,9,0,0,17094,7,1004,1446,22,1709.4,5,7,3,1,0,16090,6.6,-1004,-1446,21.1,1609
1,9,8,5,1,0,17232,7,725,626,21.2,1723.2,8,9,7,0,0,16507,7,-725,-626,19.1,1650.7
1,12,6,10,1,0,19529,7.6,3316,2032,24.2,1952.9,6,12,6,0,0,16213,6.8,-3316,-2032,19.7,1621.3
0,7,8,2,0,0,15684,6.6,-1400,-644,20.3,1568.4,8,7,10,1,0,17084,7,1400,644,20.8,1708.4
1,5,1,5,1,0,16352,7.2,1824,1204,25,1635.2,1,5,2,0,0,14528,7,-1824,-1204,23.9,1452.8
0,6,5,6,1,0,16782,7,817,350,23.8,1678.2,5,6,5,1,0,15965,7.2,-817,-350,23.5,1596.5
1,9,4,9,0,0,17514,7,3170,1984,23.6,1751.4,4,9,6,0,0,14344,6.6,-3170,-1984,17.5,1434.4
0,7,7,7,0,0,17332,7,-6,1004,22.6,1733.2,7,7,9,2,0,17338,6.8,6,-1004,18.8,1733.8
1,10,6,12,0,0,18951,7,2896,1330,20.4,1895.1,6,10,7,0,0,16055,6.8,-2896,-1330,19.6,1605.5
1,7,0,6,1,0,18039,7.2,4991,3364,23.6,1803.9,0,7,0,0,0,13048,6.2,-4991,-3364,19.3,1304.8
0,2,7,3,1,0,14487,7,-2639,-953,22.9,1448.7,7,2,5,1,0,17126,7,2639,953,22.7,1712.6
1,8,5,13,2,0,18398,7,2087,650,23.4,1839.8,5,8,3,0,0,16311,7,-2087,-650,22.6,1631.1
1,1,5,1,1,0,15007,6.8,-1933,15,25.1,1500.7,5,1,10,1,0,16940,7,1933,-15,21.5,1694
0,5,1,0,1,0,16117,7.2,2975,3977,22.1,1611.7,1,5,1,0,0,13142,6.2,-2975,-3977,18.2,1314.2
0,6,5,8,0,0,17457,7,2783,1603,25.1,1745.7,5,6,8,2,0,14674,6.6,-2783,-1603,19,1467.4
0,4,4,5,1,0,15716,6.8,-1555,-1025,23.5,1571.6,4,4,4,1,0,17271,7,1555,1025,23.7,1727.1
1,6,8,8,1,0,15980,7,-2565,-1593,20.7,1598,8,6,9,1,0,18545,7,2565,1593,23.5,1854.5
0,1,5,1,1,0,15364,7,-673,-48,23.3,1536.4,5,1,6,0,0,16037,7,673,48,20.6,1603.7
1,11,2,13,1,0,19082,7.6,4012,3080,24.4,1908.2,2,11,2,0,0,15070,6.8,-4012,-3080,23,1507
1,5,7,6,1,0,15671,6.8,-981,-994,20.5,1567.1,7,5,8,0,0,16652,6.8,981,994,21.9,1665.2
0,2,9,0,0,0,14321,6.8,-4557,-3571,20.8,1432.1,9,2,8,0,0,18878,7.2,4557,3571,26,1887.8
0,5,5,7,0,0,15903,6.8,811,241,20.6,1590.3,5,5,2,0,0,15092,7,-811,-241,19.9,1509.2
1,6,4,6,0,0,16398,7.2,14,3949,25,1639.8,4,6,5,0,0,14453,6.2,-14,-3949,16.4,1445.3
1,9,9,7,1,0,17442,7,557,1853,21.9,1744.2,9,9,8,0,0,16885,6.6,-557,-1853,19,1688.5
1,13,6,6,1,0,16398,7.4,3183,1321,24,1639.8,6,13,7,1,0,17434,7,-3183,-1321,23.5,1743.4
1,0,3,0,0,0,13691,6.8,-1148,-818,22.9,1369.1,3,0,2,0,0,14839,6.8,1148,818,22.1,1483.9
0,3,4,2,1,0,14909,6.8,-447,676,20.8,1490.9,4,3,6,0,0,15356,6.6,447,-676,19.7,1535.6
0,5,8,5,0,0,16372,6.6,53,-48,23,1637.2,8,5,8,1,0,16319,6.8,-53,48,18.6,1631.9
0,8,10,15,1,0,17134,6.8,-840,949,17.1,1713.4,10,8,11,0,0,17974,6.8,840,-949,21.4,1797.4
1,4,2,7,1,0,15648,6.8,1187,285,21.6,1564.8,2,4,2,1,0,14461,6.6,-1187,-285,21.5,1446.1
1,6,10,6,1,0,16279,7,-1753,-1095,22.6,1627.9,10,6,6,0,0,18032,7,1753,1095,25.3,1803.2
1,7,7,9,0,0,17251,7,-172,1613,22.5,1725.1,7,7,9,0,0,17423,6.8,172,-1613,22.4,1742.3
1,6,7,6,1,0,17330,7.2,777,1580,22.6,1733,7,6,13,0,0,16553,6.8,-777,-1580,19.5,1655.3
1,11,3,13,1,0,17655,7.2,1906,1369,20.8,1765.5,3,11,3,0,0,15749,7,-1906,-1369,22.1,1574.9
1,8,5,10,0,0,17258,6.8,2310,1946,21.6,1725.8,5,8,5,0,0,14948,6.6,-2310,-1946,17.6,1494.8
0,3,5,0,0,0,13729,6.2,-1213,-276,18,1372.9,5,3,10,2,0,14942,6.4,1213,276,16.1,1494.2
1,10,6,8,1,0,18555,7.4,2488,2722,24.6,1855.5,6,10,6,1,0,16067,6.8,-2488,-2722,18.5,1606.7
1,9,6,5,1,0,17025,7.4,1399,2616,21.4,1702.5,6,9,5,0,0,15626,6.6,-1399,-2616,18.1,1562.6
1,6,6,9,0,0,17528,6.8,1376,1018,21.6,1752.8,6,6,5,1,0,16152,6.8,-1376,-1018,21.7,1615.2
1,6,3,5,1,0,15829,7.2,265,241,20.5,1582.9,3,6,1,1,0,15564,6.8,-265,-241,20.4,1556.4
0,4,7,6,1,0,16135,7,-1782,-1311,23.4,1613.5,7,4,8,1,0,17917,7.2,1782,1311,26.4,1791.7
1,5,5,5,1,0,15781,6.8,-535,-691,22.1,1578.1,5,5,7,0,0,16316,7,535,691,24,1631.6
0,7,6,8,0,0,16533,7,-727,-675,19.8,1653.3,6,7,7,1,0,17260,7,727,675,22.4,1726
1,10,4,9,1,0,18270,7.4,3805,3162,23.8,1827,4,10,4,0,0,14465,6.6,-3805,-3162,19.9,1446.5
1,11,1,10,1,0,19673,7.6,5797,4456,20.9,1967.3,1,11,0,0,0,13876,6.8,-5797,-4456,21.8,1387.6
1,8,3,8,0,0,17628,7.2,3539,2952,23.1,1762.8,3,8,4,0,0,14089,6.4,-3539,-2952,19.5,1408.9
1,7,10,7,1,0,16375,6.8,-3183,-1884,17.7,1637.5,10,7,9,0,0,19558,7.2,3183,1884,23.6,1955.8
0,3,8,2,0,0,14533,6.8,-4033,-1850,19.8,1453.3,8,3,9,1,0,18566,7.2,4033,1850,22,1856.6
0,6,7,8,0,0,16067,6.8,-1176,-671,19,1606.7,7,6,7,2,0,17243,7.2,1176,671,22,1724.3
1,3,6,2,2,0,14740,6.6,-1402,-2295,20.1,1474,6,3,9,0,0,16142,7,1402,2295,23.3,1614.2
0,5,5,7,0,0,16560,7,761,830,22.5,1656,5,5,8,1,0,15799,6.8,-761,-830,22.5,1579.9
0,7,8,8,0,0,16979,6.8,1038,454,22.8,1697.9,8,7,4,1,0,15941,6.8,-1038,-454,17.4,1594.1
0,3,6,5,0,0,14081,6.4,14,-4189,20.7,1408.1,6,3,6,1,0,16378,7.2,-14,4189,23.3,1637.8
0,3,11,7,0,0,13511,7,-5427,-4559,16.4,1351.1,11,3,14,1,0,18938,7.2,5427,4559,23.9,1893.8
0,8,9,11,0,0,17951,6.8,-194,431,22.6,1795.1,9,8,12,0,0,18145,6.8,194,-431,22.7,1814.5
1,3,4,1,0,0,14202,6.8,-2263,-1397,21.2,1420.2,4,3,4,1,0,16465,6.8,2263,1397,24,1646.5
0,12,9,10,1,0,18291,6.8,1693,1979,20.8,1829.1,9,12,11,0,0,16598,6.4,-1693,-1979,18,1659.8
0,4,9,5,1,0,15599,6.4,-2231,-857,21.9,1559.9,9,4,16,1,0,17830,6.8,2231,857,21.4,1783
1,11,4,7,1,0,18265,7.6,3362,3874,23.7,1826.5,4,11,2,0,0,14903,6.6,-3362,-3874,18.7,1490.3
1,11,5,10,1,0,18888,7,2840,1792,20.4,1888.8,5,11,8,1,0,16048,6.8,-2840,-1792,20.5,1604.8
0,7,9,7,0,0,16422,6.8,-2606,-3164,20.6,1642.2,9,7,8,1,0,19028,7.6,2606,3164,24.3,1902.8
1,9,7,11,0,0,18090,7.2,1884,1452,21.6,1809,7,9,8,0,0,16206,7,-1884,-1452,19,1620.6
1,6,3,3,1,0,17602,7.4,2849,1925,25.1,1760.2,3,6,3,0,0,14753,6.8,-2849,-1925,19.6,1475.3
1,3,7,4,0,0,13991,6.4,-3756,-3280,20.3,1399.1,7,3,4,0,0,17747,7.2,3756,3280,25.6,1774.7
1,11,2,7,1,0,17389,7.2,2577,2588,22.1,1738.9,2,11,2,1,0,14812,6.6,-2577,-2588,21.8,1481.2
1,4,7,3,1,0,15586,7,-1777,52,22.9,1558.6,7,4,7,0,0,17363,7.2,1777,-52,24.4,1736.3
0,2,7,2,1,0,15279,7,-1526,-1082,23.6,1527.9,7,2,10,1,0,16805,7.4,1526,1082,23.6,1680.5
1,9,6,7,1,0,17016,7.2,338,-232,21,1701.6,6,9,7,0,0,16678,7,-338,232,21.2,1667.8
1,4,7,5,0,0,16171,7,-758,920,24,1617.1,7,4,8,0,0,16929,6.8,758,-920,20.8,1692.9
1,9,1,12,1,0,19127,7.2,5062,1996,25.3,1912.7,1,9,1,1,0,14065,6.6,-5062,-1996,21.5,1406.5
0,11,5,10,2,0,17962,7,3367,1963,19.1,1796.2,5,11,6,0,0,14595,6.4,-3367,-1963,18.5,1459.5
0,3,8,4,1,0,14580,6.6,-4591,-1620,20.3,1458,8,3,6,0,0,19171,6.8,4591,1620,24.1,1917.1
0,3,2,3,1,0,15716,7.2,121,264,25.1,1571.6,2,3,1,1,0,15595,7,-121,-264,25.5,1559.5
0,2,6,1,0,0,13962,6.8,-1635,-1467,21.5,1396.2,6,2,3,1,0,15597,7,1635,1467,19.3,1559.7
1,9,3,11,1,0,18519,7.2,4756,3562,26,1851.9,3,9,3,0,0,13763,6.4,-4756,-3562,19.6,1376.3
1,10,3,12,2,0,18557,7.2,3848,2704,23.5,1855.7,3,10,3,0,0,14709,6.6,-3848,-2704,20,1470.9
1,6,5,6,0,0,16793,7,463,275,23.3,1679.3,5,6,7,1,0,16330,7.4,-463,-275,22.4,1633
0,10,5,8,1,0,19169,7.4,3305,2586,23.5,1916.9,5,10,6,1,0,15864,7,-3305,-2586,21.5,1586.4
1,12,7,15,1,0,19933,7.2,2473,565,21.9,1993.3,7,12,8,0,0,17460,7,-2473,-565,20,1746
0,4,5,5,1,0,16391,7.2,153,713,23.3,1639.1,5,4,8,0,0,16238,7,-153,-713,23.6,1623.8
1,7,2,12,1,0,17340,7.2,3125,1784,22.9,1734,2,7,2,0,0,14215,6.8,-3125,-1784,21.9,1421.5
1,12,11,16,0,0,19861,7.2,2352,133,22,1986.1,11,12,12,2,0,17509,7.2,-2352,-133,18.3,1750.9
0,4,9,3,2,0,16273,7.2,-454,23,24.6,1627.3,9,4,6,0,0,16727,7.2,454,-23,20.4,1672.7
0,5,7,6,1,0,15595,6.8,-1840,-2402,20.6,1559.5,7,5,11,1,0,17435,7.4,1840,2402,24.2,1743.5
0,8,7,10,2,0,17429,7,900,-802,20.9,1742.9,7,8,6,0,0,16529,7,-900,802,21.7,1652.9
0,5,5,7,0,0,16524,7,96,-21,24.5,1652.4,5,5,6,2,0,16428,7,-96,21,25.7,1642.8
0,4,9,5,0,0,15293,6.6,-2004,-1407,22.6,1529.3,9,4,12,1,0,17297,6.8,2004,1407,22.7,1729.7
0,3,5,3,0,0,13988,6.2,-2761,-2185,17.4,1398.8,5,3,11,1,0,16749,7,2761,2185,24.2,1674.9
1,4,5,2,1,0,15557,6.8,-633,-1323,23.4,1555.7,5,4,6,0,0,16190,7,633,1323,20.6,1619
0,3,6,4,0,0,15227,7,-1558,-1782,23.1,1522.7,6,3,6,2,0,16785,7,1558,1782,24.4,1678.5
0,8,3,8,1,0,16378,6.8,393,-1055,17.8,1637.8,3,8,3,0,0,15985,6.8,-393,1055,22.7,1598.5
0,7,8,6,1,0,16007,7,-873,308,20.4,1600.7,8,7,7,0,0,16880,6.8,873,-308,21.5,1688
1,8,7,11,2,0,17937,7,1063,553,22.7,1793.7,7,8,7,0,0,16874,7.2,-1063,-553,22.6,1687.4
0,0,8,0,0,0,13537,6.2,-3752,-3349,20.8,1353.7,8,0,10,1,0,17289,7.4,3752,3349,24.2,1728.9
0,9,7,5,1,0,17907,7.2,1550,2512,23.1,1790.7,7,9,10,0,0,16357,6.6,-1550,-2512,19.2,1635.7
0,6,5,7,0,0,16053,6.8,611,381,21.6,1605.3,5,6,5,1,0,15442,6.8,-611,-381,20.8,1544.2
1,5,8,4,0,0,16616,7.4,-616,728,24,1661.6,8,5,9,1,0,17232,7.2,616,-728,23.4,1723.2
1,8,8,12,2,0,16367,6.6,151,1281,20.2,1636.7,8,8,6,0,0,16216,6.2,-151,-1281,20.1,1621.6
1,9,4,11,0,0,17494,7,1518,-5,20.5,1749.4,4,9,5,1,0,15976,7,-1518,5,19.9,1597.6
1,9,5,10,2,0,17704,7.2,1241,2416,20,1770.4,5,9,6,0,0,16463,6.8,-1241,-2416,23,1646.3
1,10,9,8,0,0,17817,6.8,780,74,18.8,1781.7,9,10,7,0,0,17037,7,-780,-74,21.2,1703.7
1,12,13,15,0,0,17940,6.8,-2725,-3568,16.2,1794,13,12,15,1,0,16378,7.6,2725,3568,25.2,1637.8
0,6,6,8,1,0,16988,6.8,37,-905,22.3,1698.8,6,6,5,1,0,16951,7.4,-37,905,21.6,1695.1
1,9,7,8,1,0,17661,6.6,815,590,23.3,1766.1,7,9,10,0,0,16846,6.8,-815,-590,19.1,1684.6
1,4,3,4,0,0,15755,7.2,951,2193,22.5,1575.5,3,4,2,2,0,14804,7,-951,-2193,19.7,1480.4
0,6,6,6,0,0,15392,6.4,-4885,-3111,17.5,1539.2,6,6,6,1,0,20277,7.4,4885,3111,23.3,2027.7
0,2,8,3,0,0,13925,6.6,-4527,-3126,19.8,1392.5,8,2,8,1,0,18452,7.2,4527,3126,22.9,1845.2
1,5,3,2,1,0,16421,7,1239,-1051,24.1,1642.1,3,5,2,0,0,15182,7.2,-1239,1051,21.9,1518.2
1,2,3,2,1,0,14535,6.4,-988,-1427,23.4,1453.5,3,2,4,1,0,15523,7,988,1427,24.1,1552.3
1,7,2,6,1,0,17082,7,2216,1580,22.1,1708.2,2,7,3,1,0,14866,6.6,-2216,-1580,20.8,1486.6
0,4,5,4,2,0,15711,6.6,-101,-1320,20.8,1571.1,5,4,6,0,0,15812,7.2,101,1320,21,1581.2
1,4,4,3,1,0,16087,7.2,225,824,22.4,1608.7,4,4,5,1,0,15862,7,-225,-824,20.8,1586.2
0,0,7,0,0,0,13358,6.2,-4737,-3600,19.9,1335.8,7,0,7,1,0,18095,7.2,4737,3600,25.3,1809.5
1,11,4,9,1,0,18438,7.2,3742,3229,21.2,1843.8,4,11,6,0,0,14696,6.2,-3742,-3229,18.4,1469.6
0,2,5,2,1,0,14485,6.8,-1866,-1885,22,1448.5,5,2,4,0,0,16351,7.4,1866,1885,25.3,1635.1
1,5,1,3,1,0,16222,7,1997,1560,24.1,1622.2,1,5,0,0,0,14225,7,-1997,-1560,23.4,1422.5
0,2,7,1,0,0,14624,6.8,-2794,-2624,22.5,1462.4,7,2,13,0,0,17418,7.4,2794,2624,23.1,1741.8
1,11,8,6,1,0,17568,6.6,1236,1018,20.6,1756.8,8,11,9,0,0,16332,6.4,-1236,-1018,18.3,1633.2
0,2,4,2,1,0,15198,6.8,-13,-1792,23.5,1519.8,4,2,3,1,0,15211,7,13,1792,20.7,1521.1
1,4,3,4,0,0,16313,6.8,1128,498,24,1631.3,3,4,5,0,0,15185,6.8,-1128,-498,22,1518.5
0,5,7,6,0,0,16560,7.2,-529,-54,23.5,1656,7,5,8,1,0,17089,7,529,54,22.3,1708.9
0,5,6,6,0,0,15693,6.8,-486,-137,21,1569.3,6,5,5,1,0,16179,7,486,137,21.6,1617.9
1,8,10,7,0,0,16403,7,-1445,-736,21.8,1640.3,10,8,9,1,0,17848,7,1445,736,21,1784.8
0,0,4,0,0,0,13720,6.6,-2727,-4122,23,1372,4,0,1,1,0,16447,7.6,2727,4122,26.3,1644.7
0,7,4,10,1,0,16599,6.6,1036,-663,20.1,1659.9,4,7,1,0,0,15563,6.8,-1036,663,25.1,1556.3
0,5,5,5,0,0,15364,6.8,-799,-588,19.8,1536.4,5,5,6,0,0,16163,6.8,799,588,24.2,1616.3
0,6,10,7,0,0,14978,6.6,-4413,-1993,21.8,1497.8,10,6,16,2,0,19391,7,4413,1993,23.7,1939.1
0,6,6,4,1,0,16970,6.8,-153,79,23.6,1697,6,6,9,1,0,17123,7,153,-79,22.3,1712.3
0,6,12,7,0,0,16851,6.8,-2286,-976,20.1,1685.1,12,6,15,0,0,19137,7,2286,976,19.9,1913.7
0,4,5,3,0,0,14893,6.8,-1002,-378,20.3,1489.3,5,4,4,1,0,15895,6.8,1002,378,23.3,1589.5
1,6,6,16,2,0,16398,7.6,14,3657,24.3,1639.8,6,6,0,0,0,14768,7.2,-14,-3657,17.6,1476.8
1,5,3,8,1,0,15574,6.8,840,196,23,1557.4,3,5,1,0,0,14734,7,-840,-196,20.3,1473.4
1,6,8,7,1,0,18155,7,468,558,23.1,1815.5,8,6,11,1,0,17687,7,-468,-558,19.4,1768.7
1,8,5,8,1,0,16469,7,248,582,19.2,1646.9,5,8,10,0,0,16221,6.6,-248,-582,22.5,1622.1
0,1,5,2,0,0,13983,6.4,-3832,-3324,21.4,1398.3,5,1,4,2,0,17815,7,3832,3324,27.6,1781.5
1,14,3,6,1,0,16398,7.6,14,4654,25.1,1639.8,3,14,5,0,0,14188,6.6,-14,-4654,20.2,1418.8
1,6,2,3,0,0,16807,7.4,1295,1167,22.2,1680.7,2,6,2,1,0,15512,7.2,-1295,-1167,23.7,1551.2
1,5,9,4,1,0,14996,6.4,-3331,-3464,18.8,1499.6,9,5,11,1,0,18327,7.2,3331,3464,21.8,1832.7
1,7,5,8,2,0,17477,6.8,1049,811,18.6,1747.7,5,7,4,0,0,16428,6.6,-1049,-811,22.8,1642.8
0,7,8,5,1,0,15810,6.6,-1305,-2023,19.3,1581,8,7,5,0,0,17115,7.2,1305,2023,18.9,1711.5
0,3,8,5,0,0,13980,6.2,-3739,-3541,19.3,1398,8,3,9,2,0,17719,7.2,3739,3541,24.6,1771.9
1,5,5,7,2,0,15726,7,-252,77,20.3,1572.6,5,5,9,0,0,15978,6.6,252,-77,21.2,1597.8
0,5,5,3,0,0,15153,7.2,-809,411,19.1,1515.3,5,5,5,1,0,15962,7,809,-411,21.6,1596.2
0,2,5,2,0,0,14695,6.8,-2062,-1466,22.8,1469.5,5,2,6,1,0,16757,7,2062,1466,24.6,1675.7
0,7,7,8,1,0,16106,7,-84,570,20.7,1610.6,7,7,4,0,0,16190,7,84,-570,20.7,1619
1,6,4,6,0,0,16493,7.2,628,-243,23.1,1649.3,4,6,6,1,0,15865,7,-628,243,21.2,1586.5
1,9,5,13,0,0,17099,7.2,1344,2079,22.5,1709.9,5,9,2,1,0,15755,6.8,-1344,-2079,23.8,1575.5
0,4,9,3,1,0,15211,6.8,-3848,-2091,22.5,1521.1,9,4,14,1,0,19059,7.2,3848,2091,23.8,1905.9
0,6,4,7,1,0,16643,7,1515,590,21.5,1664.3,4,6,4,0,0,15128,6.8,-1515,-590,20.7,1512.8
0,7,7,4,0,0,16581,7,462,1726,19.8,1658.1,7,7,8,0,0,16119,6.6,-462,-1726,20,1611.9
1,10,7,16,1,0,17953,7,1058,1196,19,1795.3,7,10,9,0,0,16895,6.6,-1058,-1196,20.6,1689.5
0,6,8,4,0,0,16112,6.8,-554,-483,19.7,1611.2,8,6,10,1,0,16666,7,554,483,20.6,1666.6
1,5,7,4,0,0,15637,6.6,-460,-842,20.1,1563.7,7,5,9,0,0,16097,6.8,460,842,21.8,1609.7
0,5,7,4,0,0,15977,6.8,-1130,-347,20.6,1597.7,7,5,8,1,0,17107,7.2,1130,347,23,1710.7
0,2,9,2,1,0,13932,7,-3919,-3135,19.7,1393.2,9,2,16,0,0,17851,7,3919,3135,20.5,1785.1
1,6,6,10,0,0,16206,6.8,-677,-67,22.1,1620.6,6,6,10,1,0,16883,6.8,677,67,24.5,1688.3
0,5,9,7,0,0,16163,6.8,-819,-1926,19,1616.3,9,5,8,0,0,16982,7,819,1926,22.5,1698.2
1,5,4,3,1,0,15296,6.8,733,810,18.7,1529.6,4,5,1,0,0,14563,6.2,-733,-810,20.4,1456.3
1,5,8,9,0,0,15966,7,-847,-267,20.9,1596.6,8,5,8,1,0,16813,7.2,847,267,20.3,1681.3
0,4,2,0,0,0,15555,7.4,737,1094,21.4,1555.5,2,4,2,1,0,14818,7.2,-737,-1094,23.5,1481.8
1,4,1,5,1,0,16041,7,1891,603,23.3,1604.1,1,4,1,0,0,14150,7,-1891,-603,21.4,1415
0,5,9,7,0,0,15239,6.6,-3130,-2448,19.4,1523.9,9,5,13,1,0,18369,7.2,3130,2448,23.6,1836.9
1,9,8,11,1,0,17049,6.8,147,-1425,18,1704.9,8,9,8,0,0,16902,7.2,-147,1425,19.3,1690.2
1,9,5,9,1,0,17492,6.8,687,563,21.9,1749.2,5,9,7,0,0,16805,7,-687,-563,22.4,1680.5
0,2,8,2,0,0,14370,6.4,-3180,-3196,22.8,1437,8,2,8,1,0,17550,7.6,3180,3196,21.1,1755
0,7,8,9,0,0,17543,7.2,-144,-867,24.6,1754.3,8,7,10,2,0,17687,7.4,144,867,22.5,1768.7
0,2,9,4,1,0,13570,6.6,14,-4421,19.5,1357,9,2,8,1,0,19944,7.8,-14,4421,26.2,1994.4
0,5,6,5,0,0,15948,6.8,-947,-1040,22.2,1594.8,6,5,10,2,0,16895,6.8,947,1040,24.8,1689.5
1,3,6,6,0,0,14339,7,-3074,-2611,19.7,1433.9,6,3,10,0,0,17413,6.8,3074,2611,23.3,1741.3
1,6,10,12,1,0,20084,6.8,2098,1150,17.5,2008.4,10,6,10,0,0,17986,6.8,-2098,-1150,18.2,1798.6
1,4,5,5,0,0,15375,6.8,-1270,-2363,20,1537.5,5,4,1,1,0,16645,7.2,1270,2363,27.3,1664.5
1,3,5,5,0,0,14313,6.2,-2089,-2275,19.4,1431.3,5,3,7,1,0,16402,6.8,2089,2275,24.3,1640.2
1,9,1,8,0,0,17786,7,3404,2513,23.3,1778.6,1,9,1,0,0,14382,6.6,-3404,-2513,20.6,1438.2
1,4,8,4,1,0,16657,7,-206,-1476,21,1665.7,8,4,0,1,0,16863,7.2,206,1476,24.8,1686.3
1,6,4,5,2,0,15994,6.8,1396,2369,23.5,1599.4,4,6,4,0,0,14598,6.6,-1396,-2369,16.6,1459.8
0,5,7,5,0,0,14352,6.4,-2475,-3608,21.8,1435.2,7,5,8,1,0,16827,7,2475,3608,22.7,1682.7
1,5,8,6,0,0,15589,7,-2111,-1385,20.3,1558.9,8,5,5,1,0,17700,7.2,2111,1385,26.2,1770
0,8,8,10,0,0,17544,7.2,-375,-547,21.3,1754.4,8,8,9,1,0,17919,7,375,547,23,1791.9
0,6,9,9,1,0,16447,6.6,-1942,-2662,20.8,1644.7,9,6,14,0,0,18389,7,1942,2662,23.9,1838.9
1,4,6,4,1,0,15883,6.8,-426,-323,23.5,1588.3,6,4,6,0,0,16309,7,426,323,23.8,1630.9
0,6,10,12,1,0,15693,6.6,-2794,-2688,17.7,1569.3,10,6,6,0,0,18487,7.2,2794,2688,23.7,1848.7
0,3,13,1,0,0,13737,6.2,14,-28,17.4,1373.7,13,3,12,1,0,16378,7.6,-14,28,25,1637.8
0,7,3,5,0,0,17019,7.2,1175,963,23.6,1701.9,3,7,3,2,0,15844,6.8,-1175,-963,23.1,1584.4
0,3,5,3,0,0,15029,7,-1420,-1415,23,1502.9,5,3,5,1,0,16449,7,1420,1415,22.2,1644.9
0,6,7,6,0,0,16643,7,-265,-872,23.2,1664.3,7,6,9,1,0,16908,7.2,265,872,22.2,1690.8
1,4,9,4,0,0,15198,6.4,-797,-532,22.6,1519.8,9,4,10,1,0,15995,6.6,797,532,18,1599.5
1,10,5,6,1,0,18625,7,3201,2000,23.1,1862.5,5,10,5,1,0,15424,6.8,-3201,-2000,19.1,1542.4
0,6,7,2,0,0,15030,6.4,-632,675,20.4,1503,7,6,8,1,0,15662,6.4,632,-675,19.2,1566.2
1,8,3,4,0,0,18347,7.4,2493,1826,25.1,1834.7,3,8,2,1,0,15854,7,-2493,-1826,23.3,1585.4
1,9,4,4,1,0,18458,7.4,3158,2594,27,1845.8,4,9,6,1,0,15300,6.8,-3158,-2594,20.2,1530
0,7,8,8,0,0,16228,6.6,-1127,-1496,19.1,1622.8,8,7,6,2,0,17355,7,1127,1496,20.4,1735.5
0,9,7,5,0,0,16880,7,-296,872,19.5,1688,7,9,7,0,0,17176,6.8,296,-872,24.6,1717.6
1,0,4,0,0,0,14144,6.6,-1473,-29,22.8,1414.4,4,0,6,1,0,15617,6.6,1473,29,22.8,1561.7
0,6,5,3,0,0,16056,7,810,98,19.8,1605.6,5,6,3,1,0,15246,6.8,-810,-98,19.2,1524.6
1,7,10,5,0,0,17444,7.2,-180,-102,19.7,1744.4,10,7,12,2,0,17624,7,180,102,20.4,1762.4
1,2,4,3,0,0,14716,6.8,-839,63,21.9,1471.6,4,2,5,1,0,15555,7,839,-63,21.5,1555.5
1,6,3,4,1,0,16443,7.4,1030,914,26.1,1644.3,3,6,5,1,0,15413,7,-1030,-914,23.5,1541.3
1,3,4,1,1,0,14507,6.6,-885,180,20.7,1450.7,4,3,4,0,0,15392,6.8,885,-180,20.6,1539.2
0,12,10,6,1,0,17974,6.2,186,-741,18.2,1797.4,10,12,9,1,0,17788,6.4,-186,741,18.8,1778.8
0,3,9,4,0,0,15279,6.8,-3702,-1251,20.6,1527.9,9,3,14,2,0,18981,7,3702,1251,23.7,1898.1
1,8,4,7,1,0,18837,7.6,3479,2657,24.6,1883.7,4,8,6,1,0,15358,6.8,-3479,-2657,22.2,1535.8
0,3,9,3,0,0,14291,6.4,-4991,-3526,21.2,1429.1,9,3,13,2,0,19282,7.2,4991,3526,21.6,1928.2
0,6,9,2,1,0,15290,6.8,-2543,-538,19.5,1529,9,6,8,0,0,17833,6.6,2543,538,21.5,1783.3
1,10,6,9,0,0,17687,7.2,1729,2306,19.7,1768.7,6,10,5,0,0,15958,6.8,-1729,-2306,19.4,1595.8
0,5,7,6,0,0,15742,6.8,-1964,-3104,22.8,1574.2,7,5,6,1,0,17706,7.6,1964,3104,24.1,1770.6
0,1,3,1,1,0,13942,7,-1231,-908,21.9,1394.2,3,1,1,0,0,15173,7,1231,908,24.8,1517.3
0,5,6,5,0,0,16452,7,-445,141,22,1645.2,6,5,5,0,0,16897,7,445,-141,21.2,1689.7
0,5,4,3,1,0,16123,7,857,961,23.5,1612.3,4,5,5,0,0,15266,7,-857,-961,20.2,1526.6
0,3,9,4,0,0,14725,6.6,-2959,-2726,20,1472.5,9,3,9,0,0,17684,7,2959,2726,21.3,1768.4
0,10,11,10,0,0,17151,6.8,-1593,-1157,21.8,1715.1,11,10,9,0,0,18744,7.2,1593,1157,21.2,1874.4
0,2,5,1,0,0,14616,7,-1441,55,24.2,1461.6,5,2,7,1,0,16057,6.8,1441,-55,20.7,1605.7
